study_id,n_months,age,starting_age,eng_completed,fr_completed,num_datapts,vocabulary_type_step1,vocabulary_score,num_missing_datapts,total
S047,10,26.13225806451613,17.100230414746544,FALSE,FALSE,12,English,NA,2,680
S047,10,26.13225806451613,17.100230414746544,FALSE,FALSE,12,French,NA,1,664
S047,10,26.13225806451613,17.100230414746544,FALSE,FALSE,12,word,NA,2,1344
S047,10,26.13225806451613,17.100230414746544,FALSE,FALSE,12,concept,NA,2,733
S047,11,27.161290322580644,17.100230414746544,FALSE,TRUE,12,English,NA,2,680
S047,11,27.161290322580644,17.100230414746544,FALSE,TRUE,12,French,613,1,664
S047,11,27.161290322580644,17.100230414746544,FALSE,TRUE,12,word,NA,2,1344
S047,11,27.161290322580644,17.100230414746544,FALSE,TRUE,12,concept,NA,2,733
S047,12,28.45046082949309,17.100230414746544,TRUE,TRUE,12,English,109,2,680
S047,12,28.45046082949309,17.100230414746544,TRUE,TRUE,12,French,627,1,664
S047,12,28.45046082949309,17.100230414746544,TRUE,TRUE,12,word,736,2,1344
S047,12,28.45046082949309,17.100230414746544,TRUE,TRUE,12,concept,628,2,733
S047,13,29.132488479262673,17.100230414746544,TRUE,TRUE,12,English,122,2,680
S047,13,29.132488479262673,17.100230414746544,TRUE,TRUE,12,French,631,1,664
S047,13,29.132488479262673,17.100230414746544,TRUE,TRUE,12,word,753,2,1344
S047,13,29.132488479262673,17.100230414746544,TRUE,TRUE,12,concept,634,2,733
S050,1,16.61505376344086,16.61505376344086,TRUE,TRUE,12,English,11,5,680
S050,1,16.61505376344086,16.61505376344086,TRUE,TRUE,12,French,37,2,664
S050,1,16.61505376344086,16.61505376344086,TRUE,TRUE,12,word,48,5,1344
S050,1,16.61505376344086,16.61505376344086,TRUE,TRUE,12,concept,40,5,733
S050,2,17.63010752688172,16.61505376344086,TRUE,TRUE,12,English,12,5,680
S050,2,17.63010752688172,16.61505376344086,TRUE,TRUE,12,French,43,2,664
S050,2,17.63010752688172,16.61505376344086,TRUE,TRUE,12,word,55,5,1344
S050,2,17.63010752688172,16.61505376344086,TRUE,TRUE,12,concept,45,5,733
S050,3,18.61505376344086,16.61505376344086,TRUE,TRUE,12,English,15,5,680
S050,3,18.61505376344086,16.61505376344086,TRUE,TRUE,12,French,50,2,664
S050,3,18.61505376344086,16.61505376344086,TRUE,TRUE,12,word,65,5,1344
S050,3,18.61505376344086,16.61505376344086,TRUE,TRUE,12,concept,53,5,733
S050,4,19.66236559139785,16.61505376344086,TRUE,TRUE,12,English,17,5,680
S050,4,19.66236559139785,16.61505376344086,TRUE,TRUE,12,French,62,2,664
S050,4,19.66236559139785,16.61505376344086,TRUE,TRUE,12,word,79,5,1344
S050,4,19.66236559139785,16.61505376344086,TRUE,TRUE,12,concept,65,5,733
S050,5,20.806451612903224,16.61505376344086,TRUE,TRUE,12,English,19,5,680
S050,5,20.806451612903224,16.61505376344086,TRUE,TRUE,12,French,81,2,664
S050,5,20.806451612903224,16.61505376344086,TRUE,TRUE,12,word,100,5,1344
S050,5,20.806451612903224,16.61505376344086,TRUE,TRUE,12,concept,82,5,733
S050,6,21.581720430107527,16.61505376344086,FALSE,TRUE,12,English,NA,5,680
S050,6,21.581720430107527,16.61505376344086,FALSE,TRUE,12,French,103,2,664
S050,6,21.581720430107527,16.61505376344086,FALSE,TRUE,12,word,NA,5,1344
S050,6,21.581720430107527,16.61505376344086,FALSE,TRUE,12,concept,NA,5,733
S050,7,22.66236559139785,16.61505376344086,TRUE,TRUE,12,English,25,5,680
S050,7,22.66236559139785,16.61505376344086,TRUE,TRUE,12,French,120,2,664
S050,7,22.66236559139785,16.61505376344086,TRUE,TRUE,12,word,145,5,1344
S050,7,22.66236559139785,16.61505376344086,TRUE,TRUE,12,concept,125,5,733
S050,8,23.581720430107527,16.61505376344086,FALSE,FALSE,12,English,NA,5,680
S050,8,23.581720430107527,16.61505376344086,FALSE,FALSE,12,French,NA,2,664
S050,8,23.581720430107527,16.61505376344086,FALSE,FALSE,12,word,NA,5,1344
S050,8,23.581720430107527,16.61505376344086,FALSE,FALSE,12,concept,NA,5,733
S050,9,25.06451612903226,16.61505376344086,FALSE,TRUE,12,English,NA,5,680
S050,9,25.06451612903226,16.61505376344086,FALSE,TRUE,12,French,182,2,664
S050,9,25.06451612903226,16.61505376344086,FALSE,TRUE,12,word,NA,5,1344
S050,9,25.06451612903226,16.61505376344086,FALSE,TRUE,12,concept,NA,5,733
S050,10,25.64516129032258,16.61505376344086,TRUE,TRUE,12,English,30,5,680
S050,10,25.64516129032258,16.61505376344086,TRUE,TRUE,12,French,236,2,664
S050,10,25.64516129032258,16.61505376344086,TRUE,TRUE,12,word,266,5,1344
S050,10,25.64516129032258,16.61505376344086,TRUE,TRUE,12,concept,241,5,733
S050,11,26.58410138248848,16.61505376344086,FALSE,FALSE,12,English,NA,5,680
S050,11,26.58410138248848,16.61505376344086,FALSE,FALSE,12,French,NA,2,664
S050,11,26.58410138248848,16.61505376344086,FALSE,FALSE,12,word,NA,5,1344
S050,11,26.58410138248848,16.61505376344086,FALSE,FALSE,12,concept,NA,5,733
S050,12,27.693548387096776,16.61505376344086,TRUE,TRUE,12,English,54,5,680
S050,12,27.693548387096776,16.61505376344086,TRUE,TRUE,12,French,316,2,664
S050,12,27.693548387096776,16.61505376344086,TRUE,TRUE,12,word,370,5,1344
S050,12,27.693548387096776,16.61505376344086,TRUE,TRUE,12,concept,325,5,733
S050,13,28.581720430107527,16.61505376344086,FALSE,TRUE,12,English,NA,5,680
S050,13,28.581720430107527,16.61505376344086,FALSE,TRUE,12,French,389,2,664
S050,13,28.581720430107527,16.61505376344086,FALSE,TRUE,12,word,NA,5,1344
S050,13,28.581720430107527,16.61505376344086,FALSE,TRUE,12,concept,NA,5,733
S050,14,29.823655913978495,16.61505376344086,TRUE,TRUE,12,English,58,5,680
S050,14,29.823655913978495,16.61505376344086,TRUE,TRUE,12,French,406,2,664
S050,14,29.823655913978495,16.61505376344086,TRUE,TRUE,12,word,464,5,1344
S050,14,29.823655913978495,16.61505376344086,TRUE,TRUE,12,concept,412,5,733
S057,1,16.89677419354839,16.89677419354839,TRUE,TRUE,13,English,14,1,680
S057,1,16.89677419354839,16.89677419354839,TRUE,TRUE,13,French,14,1,664
S057,1,16.89677419354839,16.89677419354839,TRUE,TRUE,13,word,28,1,1344
S057,1,16.89677419354839,16.89677419354839,TRUE,TRUE,13,concept,21,1,733
S057,2,18.133333333333333,16.89677419354839,TRUE,TRUE,13,English,20,1,680
S057,2,18.133333333333333,16.89677419354839,TRUE,TRUE,13,French,21,1,664
S057,2,18.133333333333333,16.89677419354839,TRUE,TRUE,13,word,41,1,1344
S057,2,18.133333333333333,16.89677419354839,TRUE,TRUE,13,concept,27,1,733
S057,3,19.06451612903226,16.89677419354839,TRUE,TRUE,13,English,30,1,680
S057,3,19.06451612903226,16.89677419354839,TRUE,TRUE,13,French,28,1,664
S057,3,19.06451612903226,16.89677419354839,TRUE,TRUE,13,word,58,1,1344
S057,3,19.06451612903226,16.89677419354839,TRUE,TRUE,13,concept,40,1,733
S057,4,19.967741935483872,16.89677419354839,TRUE,TRUE,13,English,36,1,680
S057,4,19.967741935483872,16.89677419354839,TRUE,TRUE,13,French,33,1,664
S057,4,19.967741935483872,16.89677419354839,TRUE,TRUE,13,word,69,1,1344
S057,4,19.967741935483872,16.89677419354839,TRUE,TRUE,13,concept,47,1,733
S057,5,21.1,16.89677419354839,TRUE,TRUE,13,English,39,1,680
S057,5,21.1,16.89677419354839,TRUE,TRUE,13,French,35,1,664
S057,5,21.1,16.89677419354839,TRUE,TRUE,13,word,74,1,1344
S057,5,21.1,16.89677419354839,TRUE,TRUE,13,concept,51,1,733
S057,6,22.096774193548388,16.89677419354839,TRUE,TRUE,13,English,48,1,680
S057,6,22.096774193548388,16.89677419354839,TRUE,TRUE,13,French,39,1,664
S057,6,22.096774193548388,16.89677419354839,TRUE,TRUE,13,word,87,1,1344
S057,6,22.096774193548388,16.89677419354839,TRUE,TRUE,13,concept,61,1,733
S057,7,23.1,16.89677419354839,TRUE,TRUE,13,English,57,1,680
S057,7,23.1,16.89677419354839,TRUE,TRUE,13,French,49,1,664
S057,7,23.1,16.89677419354839,TRUE,TRUE,13,word,106,1,1344
S057,7,23.1,16.89677419354839,TRUE,TRUE,13,concept,74,1,733
S057,8,23.83225806451613,16.89677419354839,FALSE,FALSE,13,English,NA,1,680
S057,8,23.83225806451613,16.89677419354839,FALSE,FALSE,13,French,NA,1,664
S057,8,23.83225806451613,16.89677419354839,FALSE,FALSE,13,word,NA,1,1344
S057,8,23.83225806451613,16.89677419354839,FALSE,FALSE,13,concept,NA,1,733
S057,9,25.032258064516128,16.89677419354839,TRUE,TRUE,13,English,69,1,680
S057,9,25.032258064516128,16.89677419354839,TRUE,TRUE,13,French,68,1,664
S057,9,25.032258064516128,16.89677419354839,TRUE,TRUE,13,word,137,1,1344
S057,9,25.032258064516128,16.89677419354839,TRUE,TRUE,13,concept,99,1,733
S057,10,25.877880184331797,16.89677419354839,TRUE,TRUE,13,English,89,1,680
S057,10,25.877880184331797,16.89677419354839,TRUE,TRUE,13,French,86,1,664
S057,10,25.877880184331797,16.89677419354839,TRUE,TRUE,13,word,175,1,1344
S057,10,25.877880184331797,16.89677419354839,TRUE,TRUE,13,concept,124,1,733
S057,11,26.817972350230416,16.89677419354839,TRUE,TRUE,13,English,115,1,680
S057,11,26.817972350230416,16.89677419354839,TRUE,TRUE,13,French,110,1,664
S057,11,26.817972350230416,16.89677419354839,TRUE,TRUE,13,word,225,1,1344
S057,11,26.817972350230416,16.89677419354839,TRUE,TRUE,13,concept,162,1,733
S057,12,27.873118279569898,16.89677419354839,TRUE,TRUE,13,English,165,1,680
S057,12,27.873118279569898,16.89677419354839,TRUE,TRUE,13,French,163,1,664
S057,12,27.873118279569898,16.89677419354839,TRUE,TRUE,13,word,328,1,1344
S057,12,27.873118279569898,16.89677419354839,TRUE,TRUE,13,concept,222,1,733
S057,13,28.864516129032257,16.89677419354839,TRUE,TRUE,13,English,229,1,680
S057,13,28.864516129032257,16.89677419354839,TRUE,TRUE,13,French,203,1,664
S057,13,28.864516129032257,16.89677419354839,TRUE,TRUE,13,word,432,1,1344
S057,13,28.864516129032257,16.89677419354839,TRUE,TRUE,13,concept,287,1,733
S057,14,29.83978494623656,16.89677419354839,TRUE,TRUE,13,English,292,1,680
S057,14,29.83978494623656,16.89677419354839,TRUE,TRUE,13,French,250,1,664
S057,14,29.83978494623656,16.89677419354839,TRUE,TRUE,13,word,542,1,1344
S057,14,29.83978494623656,16.89677419354839,TRUE,TRUE,13,concept,357,1,733
S058,1,16.29784946236559,16.29784946236559,TRUE,TRUE,14,English,21,0,680
S058,1,16.29784946236559,16.29784946236559,TRUE,TRUE,14,French,13,0,664
S058,1,16.29784946236559,16.29784946236559,TRUE,TRUE,14,word,34,0,1344
S058,1,16.29784946236559,16.29784946236559,TRUE,TRUE,14,concept,25,0,733
S058,2,17.3247311827957,16.29784946236559,TRUE,TRUE,14,English,37,0,680
S058,2,17.3247311827957,16.29784946236559,TRUE,TRUE,14,French,21,0,664
S058,2,17.3247311827957,16.29784946236559,TRUE,TRUE,14,word,58,0,1344
S058,2,17.3247311827957,16.29784946236559,TRUE,TRUE,14,concept,40,0,733
S058,3,18.29784946236559,16.29784946236559,TRUE,TRUE,14,English,49,0,680
S058,3,18.29784946236559,16.29784946236559,TRUE,TRUE,14,French,34,0,664
S058,3,18.29784946236559,16.29784946236559,TRUE,TRUE,14,word,83,0,1344
S058,3,18.29784946236559,16.29784946236559,TRUE,TRUE,14,concept,59,0,733
S058,4,19.322580645161292,16.29784946236559,TRUE,TRUE,14,English,61,0,680
S058,4,19.322580645161292,16.29784946236559,TRUE,TRUE,14,French,43,0,664
S058,4,19.322580645161292,16.29784946236559,TRUE,TRUE,14,word,104,0,1344
S058,4,19.322580645161292,16.29784946236559,TRUE,TRUE,14,concept,76,0,733
S058,5,20.291397849462367,16.29784946236559,TRUE,TRUE,14,English,98,0,680
S058,5,20.291397849462367,16.29784946236559,TRUE,TRUE,14,French,58,0,664
S058,5,20.291397849462367,16.29784946236559,TRUE,TRUE,14,word,156,0,1344
S058,5,20.291397849462367,16.29784946236559,TRUE,TRUE,14,concept,112,0,733
S058,6,21.33010752688172,16.29784946236559,TRUE,TRUE,14,English,125,0,680
S058,6,21.33010752688172,16.29784946236559,TRUE,TRUE,14,French,68,0,664
S058,6,21.33010752688172,16.29784946236559,TRUE,TRUE,14,word,193,0,1344
S058,6,21.33010752688172,16.29784946236559,TRUE,TRUE,14,concept,142,0,733
S058,7,22.558064516129033,16.29784946236559,TRUE,TRUE,14,English,152,0,680
S058,7,22.558064516129033,16.29784946236559,TRUE,TRUE,14,French,87,0,664
S058,7,22.558064516129033,16.29784946236559,TRUE,TRUE,14,word,239,0,1344
S058,7,22.558064516129033,16.29784946236559,TRUE,TRUE,14,concept,169,0,733
S058,8,24.161290322580644,16.29784946236559,TRUE,TRUE,14,English,178,0,680
S058,8,24.161290322580644,16.29784946236559,TRUE,TRUE,14,French,102,0,664
S058,8,24.161290322580644,16.29784946236559,TRUE,TRUE,14,word,280,0,1344
S058,8,24.161290322580644,16.29784946236559,TRUE,TRUE,14,concept,202,0,733
S058,9,24.548387096774192,16.29784946236559,TRUE,TRUE,14,English,183,0,680
S058,9,24.548387096774192,16.29784946236559,TRUE,TRUE,14,French,111,0,664
S058,9,24.548387096774192,16.29784946236559,TRUE,TRUE,14,word,294,0,1344
S058,9,24.548387096774192,16.29784946236559,TRUE,TRUE,14,concept,213,0,733
S058,10,25.579493087557605,16.29784946236559,TRUE,TRUE,14,English,212,0,680
S058,10,25.579493087557605,16.29784946236559,TRUE,TRUE,14,French,135,0,664
S058,10,25.579493087557605,16.29784946236559,TRUE,TRUE,14,word,347,0,1344
S058,10,25.579493087557605,16.29784946236559,TRUE,TRUE,14,concept,246,0,733
S058,11,26.275345622119815,16.29784946236559,TRUE,TRUE,14,English,261,0,680
S058,11,26.275345622119815,16.29784946236559,TRUE,TRUE,14,French,182,0,664
S058,11,26.275345622119815,16.29784946236559,TRUE,TRUE,14,word,443,0,1344
S058,11,26.275345622119815,16.29784946236559,TRUE,TRUE,14,concept,303,0,733
S058,12,27.4247311827957,16.29784946236559,TRUE,TRUE,14,English,293,0,680
S058,12,27.4247311827957,16.29784946236559,TRUE,TRUE,14,French,210,0,664
S058,12,27.4247311827957,16.29784946236559,TRUE,TRUE,14,word,503,0,1344
S058,12,27.4247311827957,16.29784946236559,TRUE,TRUE,14,concept,336,0,733
S058,13,28.555913978494623,16.29784946236559,TRUE,TRUE,14,English,313,0,680
S058,13,28.555913978494623,16.29784946236559,TRUE,TRUE,14,French,258,0,664
S058,13,28.555913978494623,16.29784946236559,TRUE,TRUE,14,word,571,0,1344
S058,13,28.555913978494623,16.29784946236559,TRUE,TRUE,14,concept,373,0,733
S058,14,29.524731182795698,16.29784946236559,TRUE,TRUE,14,English,338,0,680
S058,14,29.524731182795698,16.29784946236559,TRUE,TRUE,14,French,269,0,664
S058,14,29.524731182795698,16.29784946236559,TRUE,TRUE,14,word,607,0,1344
S058,14,29.524731182795698,16.29784946236559,TRUE,TRUE,14,concept,394,0,733
S063,1,17.033333333333335,17.033333333333335,TRUE,TRUE,13,English,15,1,680
S063,1,17.033333333333335,17.033333333333335,TRUE,TRUE,13,French,9,1,664
S063,1,17.033333333333335,17.033333333333335,TRUE,TRUE,13,word,24,1,1344
S063,1,17.033333333333335,17.033333333333335,TRUE,TRUE,13,concept,18,1,733
S063,2,18.2247311827957,17.033333333333335,TRUE,TRUE,13,English,20,1,680
S063,2,18.2247311827957,17.033333333333335,TRUE,TRUE,13,French,17,1,664
S063,2,18.2247311827957,17.033333333333335,TRUE,TRUE,13,word,37,1,1344
S063,2,18.2247311827957,17.033333333333335,TRUE,TRUE,13,concept,25,1,733
S063,3,19.06451612903226,17.033333333333335,TRUE,TRUE,13,English,28,1,680
S063,3,19.06451612903226,17.033333333333335,TRUE,TRUE,13,French,25,1,664
S063,3,19.06451612903226,17.033333333333335,TRUE,TRUE,13,word,53,1,1344
S063,3,19.06451612903226,17.033333333333335,TRUE,TRUE,13,concept,36,1,733
S063,4,20.066666666666663,17.033333333333335,TRUE,TRUE,13,English,36,1,680
S063,4,20.066666666666663,17.033333333333335,TRUE,TRUE,13,French,41,1,664
S063,4,20.066666666666663,17.033333333333335,TRUE,TRUE,13,word,77,1,1344
S063,4,20.066666666666663,17.033333333333335,TRUE,TRUE,13,concept,54,1,733
S063,5,21.127956989247313,17.033333333333335,TRUE,TRUE,13,English,48,1,680
S063,5,21.127956989247313,17.033333333333335,TRUE,TRUE,13,French,55,1,664
S063,5,21.127956989247313,17.033333333333335,TRUE,TRUE,13,word,103,1,1344
S063,5,21.127956989247313,17.033333333333335,TRUE,TRUE,13,concept,73,1,733
S063,6,22.233333333333334,17.033333333333335,TRUE,TRUE,13,English,60,1,680
S063,6,22.233333333333334,17.033333333333335,TRUE,TRUE,13,French,73,1,664
S063,6,22.233333333333334,17.033333333333335,TRUE,TRUE,13,word,133,1,1344
S063,6,22.233333333333334,17.033333333333335,TRUE,TRUE,13,concept,97,1,733
S063,7,23.25698924731183,17.033333333333335,TRUE,TRUE,13,English,73,1,680
S063,7,23.25698924731183,17.033333333333335,TRUE,TRUE,13,French,120,1,664
S063,7,23.25698924731183,17.033333333333335,TRUE,TRUE,13,word,193,1,1344
S063,7,23.25698924731183,17.033333333333335,TRUE,TRUE,13,concept,142,1,733
S063,8,24.193548387096776,17.033333333333335,TRUE,TRUE,13,English,124,1,680
S063,8,24.193548387096776,17.033333333333335,TRUE,TRUE,13,French,173,1,664
S063,8,24.193548387096776,17.033333333333335,TRUE,TRUE,13,word,297,1,1344
S063,8,24.193548387096776,17.033333333333335,TRUE,TRUE,13,concept,220,1,733
S063,9,25.25,17.033333333333335,TRUE,TRUE,13,English,151,1,680
S063,9,25.25,17.033333333333335,TRUE,TRUE,13,French,211,1,664
S063,9,25.25,17.033333333333335,TRUE,TRUE,13,word,362,1,1344
S063,9,25.25,17.033333333333335,TRUE,TRUE,13,concept,264,1,733
S063,10,26.054147465437783,17.033333333333335,TRUE,TRUE,13,English,179,1,680
S063,10,26.054147465437783,17.033333333333335,TRUE,TRUE,13,French,260,1,664
S063,10,26.054147465437783,17.033333333333335,TRUE,TRUE,13,word,439,1,1344
S063,10,26.054147465437783,17.033333333333335,TRUE,TRUE,13,concept,310,1,733
S063,11,27.166666666666668,17.033333333333335,TRUE,TRUE,13,English,218,1,680
S063,11,27.166666666666668,17.033333333333335,TRUE,TRUE,13,French,301,1,664
S063,11,27.166666666666668,17.033333333333335,TRUE,TRUE,13,word,519,1,1344
S063,11,27.166666666666668,17.033333333333335,TRUE,TRUE,13,concept,357,1,733
S063,12,28.2247311827957,17.033333333333335,TRUE,TRUE,13,English,265,1,680
S063,12,28.2247311827957,17.033333333333335,TRUE,TRUE,13,French,391,1,664
S063,12,28.2247311827957,17.033333333333335,TRUE,TRUE,13,word,656,1,1344
S063,12,28.2247311827957,17.033333333333335,TRUE,TRUE,13,concept,441,1,733
S063,13,29.233333333333334,17.033333333333335,TRUE,TRUE,13,English,300,1,680
S063,13,29.233333333333334,17.033333333333335,TRUE,TRUE,13,French,428,1,664
S063,13,29.233333333333334,17.033333333333335,TRUE,TRUE,13,word,728,1,1344
S063,13,29.233333333333334,17.033333333333335,TRUE,TRUE,13,concept,481,1,733
S063,14,29.998924731182797,17.033333333333335,FALSE,FALSE,13,English,NA,1,680
S063,14,29.998924731182797,17.033333333333335,FALSE,FALSE,13,French,NA,1,664
S063,14,29.998924731182797,17.033333333333335,FALSE,FALSE,13,word,NA,1,1344
S063,14,29.998924731182797,17.033333333333335,FALSE,FALSE,13,concept,NA,1,733
S064,1,16.226881720430107,16.226881720430107,TRUE,TRUE,13,English,18,1,680
S064,1,16.226881720430107,16.226881720430107,TRUE,TRUE,13,French,14,1,664
S064,1,16.226881720430107,16.226881720430107,TRUE,TRUE,13,word,32,1,1344
S064,1,16.226881720430107,16.226881720430107,TRUE,TRUE,13,concept,22,1,733
S064,2,17.198924731182796,16.226881720430107,TRUE,TRUE,13,English,24,1,680
S064,2,17.198924731182796,16.226881720430107,TRUE,TRUE,13,French,21,1,664
S064,2,17.198924731182796,16.226881720430107,TRUE,TRUE,13,word,45,1,1344
S064,2,17.198924731182796,16.226881720430107,TRUE,TRUE,13,concept,31,1,733
S064,3,18.225806451612904,16.226881720430107,TRUE,TRUE,13,English,27,1,680
S064,3,18.225806451612904,16.226881720430107,TRUE,TRUE,13,French,25,1,664
S064,3,18.225806451612904,16.226881720430107,TRUE,TRUE,13,word,52,1,1344
S064,3,18.225806451612904,16.226881720430107,TRUE,TRUE,13,concept,37,1,733
S064,4,19.26021505376344,16.226881720430107,TRUE,TRUE,13,English,33,1,680
S064,4,19.26021505376344,16.226881720430107,TRUE,TRUE,13,French,27,1,664
S064,4,19.26021505376344,16.226881720430107,TRUE,TRUE,13,word,60,1,1344
S064,4,19.26021505376344,16.226881720430107,TRUE,TRUE,13,concept,44,1,733
S064,5,20.4247311827957,16.226881720430107,TRUE,TRUE,13,English,43,1,680
S064,5,20.4247311827957,16.226881720430107,TRUE,TRUE,13,French,30,1,664
S064,5,20.4247311827957,16.226881720430107,TRUE,TRUE,13,word,73,1,1344
S064,5,20.4247311827957,16.226881720430107,TRUE,TRUE,13,concept,56,1,733
S064,6,21.32688172043011,16.226881720430107,TRUE,TRUE,13,English,54,1,680
S064,6,21.32688172043011,16.226881720430107,TRUE,TRUE,13,French,34,1,664
S064,6,21.32688172043011,16.226881720430107,TRUE,TRUE,13,word,88,1,1344
S064,6,21.32688172043011,16.226881720430107,TRUE,TRUE,13,concept,68,1,733
S064,7,22.231182795698924,16.226881720430107,TRUE,TRUE,13,English,74,1,680
S064,7,22.231182795698924,16.226881720430107,TRUE,TRUE,13,French,39,1,664
S064,7,22.231182795698924,16.226881720430107,TRUE,TRUE,13,word,113,1,1344
S064,7,22.231182795698924,16.226881720430107,TRUE,TRUE,13,concept,90,1,733
S064,8,23.225806451612904,16.226881720430107,TRUE,TRUE,13,English,112,1,680
S064,8,23.225806451612904,16.226881720430107,TRUE,TRUE,13,French,47,1,664
S064,8,23.225806451612904,16.226881720430107,TRUE,TRUE,13,word,159,1,1344
S064,8,23.225806451612904,16.226881720430107,TRUE,TRUE,13,concept,129,1,733
S064,9,24.30069124423963,16.226881720430107,TRUE,TRUE,13,English,174,1,680
S064,9,24.30069124423963,16.226881720430107,TRUE,TRUE,13,French,58,1,664
S064,9,24.30069124423963,16.226881720430107,TRUE,TRUE,13,word,232,1,1344
S064,9,24.30069124423963,16.226881720430107,TRUE,TRUE,13,concept,190,1,733
S064,10,25.39599555061179,16.226881720430107,TRUE,TRUE,13,English,203,1,680
S064,10,25.39599555061179,16.226881720430107,TRUE,TRUE,13,French,77,1,664
S064,10,25.39599555061179,16.226881720430107,TRUE,TRUE,13,word,280,1,1344
S064,10,25.39599555061179,16.226881720430107,TRUE,TRUE,13,concept,226,1,733
S064,11,26.526881720430108,16.226881720430107,TRUE,TRUE,13,English,252,1,680
S064,11,26.526881720430108,16.226881720430107,TRUE,TRUE,13,French,87,1,664
S064,11,26.526881720430108,16.226881720430107,TRUE,TRUE,13,word,339,1,1344
S064,11,26.526881720430108,16.226881720430107,TRUE,TRUE,13,concept,275,1,733
S064,12,27.198924731182796,16.226881720430107,FALSE,FALSE,13,English,NA,1,680
S064,12,27.198924731182796,16.226881720430107,FALSE,FALSE,13,French,NA,1,664
S064,12,27.198924731182796,16.226881720430107,FALSE,FALSE,13,word,NA,1,1344
S064,12,27.198924731182796,16.226881720430107,FALSE,FALSE,13,concept,NA,1,733
S064,13,28.226881720430107,16.226881720430107,TRUE,TRUE,13,English,306,1,680
S064,13,28.226881720430107,16.226881720430107,TRUE,TRUE,13,French,99,1,664
S064,13,28.226881720430107,16.226881720430107,TRUE,TRUE,13,word,405,1,1344
S064,13,28.226881720430107,16.226881720430107,TRUE,TRUE,13,concept,333,1,733
S064,14,29.198924731182796,16.226881720430107,TRUE,TRUE,13,English,360,1,680
S064,14,29.198924731182796,16.226881720430107,TRUE,TRUE,13,French,112,1,664
S064,14,29.198924731182796,16.226881720430107,TRUE,TRUE,13,word,472,1,1344
S064,14,29.198924731182796,16.226881720430107,TRUE,TRUE,13,concept,387,1,733
S069,1,16.323655913978495,16.323655913978495,TRUE,TRUE,14,English,52,0,680
S069,1,16.323655913978495,16.323655913978495,TRUE,TRUE,14,French,28,1,664
S069,1,16.323655913978495,16.323655913978495,TRUE,TRUE,14,word,80,1,1344
S069,1,16.323655913978495,16.323655913978495,TRUE,TRUE,14,concept,60,1,733
S069,2,17.298924731182797,16.323655913978495,TRUE,TRUE,14,English,76,0,680
S069,2,17.298924731182797,16.323655913978495,TRUE,TRUE,14,French,35,1,664
S069,2,17.298924731182797,16.323655913978495,TRUE,TRUE,14,word,111,1,1344
S069,2,17.298924731182797,16.323655913978495,TRUE,TRUE,14,concept,86,1,733
S069,3,18.35483870967742,16.323655913978495,TRUE,TRUE,14,English,102,0,680
S069,3,18.35483870967742,16.323655913978495,TRUE,TRUE,14,French,42,1,664
S069,3,18.35483870967742,16.323655913978495,TRUE,TRUE,14,word,144,1,1344
S069,3,18.35483870967742,16.323655913978495,TRUE,TRUE,14,concept,113,1,733
S069,4,19.523655913978494,16.323655913978495,TRUE,TRUE,14,English,129,0,680
S069,4,19.523655913978494,16.323655913978495,TRUE,TRUE,14,French,47,1,664
S069,4,19.523655913978494,16.323655913978495,TRUE,TRUE,14,word,176,1,1344
S069,4,19.523655913978494,16.323655913978495,TRUE,TRUE,14,concept,139,1,733
S069,5,20.427956989247313,16.323655913978495,TRUE,TRUE,14,English,176,0,680
S069,5,20.427956989247313,16.323655913978495,TRUE,TRUE,14,French,59,1,664
S069,5,20.427956989247313,16.323655913978495,TRUE,TRUE,14,word,235,1,1344
S069,5,20.427956989247313,16.323655913978495,TRUE,TRUE,14,concept,193,1,733
S069,6,21.356989247311827,16.323655913978495,TRUE,TRUE,14,English,216,0,680
S069,6,21.356989247311827,16.323655913978495,TRUE,TRUE,14,French,81,1,664
S069,6,21.356989247311827,16.323655913978495,TRUE,TRUE,14,word,297,1,1344
S069,6,21.356989247311827,16.323655913978495,TRUE,TRUE,14,concept,233,1,733
S069,7,22.298924731182797,16.323655913978495,TRUE,TRUE,14,English,260,0,680
S069,7,22.298924731182797,16.323655913978495,TRUE,TRUE,14,French,90,1,664
S069,7,22.298924731182797,16.323655913978495,TRUE,TRUE,14,word,350,1,1344
S069,7,22.298924731182797,16.323655913978495,TRUE,TRUE,14,concept,273,1,733
S069,8,23.35483870967742,16.323655913978495,TRUE,TRUE,14,English,375,0,680
S069,8,23.35483870967742,16.323655913978495,TRUE,TRUE,14,French,126,1,664
S069,8,23.35483870967742,16.323655913978495,TRUE,TRUE,14,word,501,1,1344
S069,8,23.35483870967742,16.323655913978495,TRUE,TRUE,14,concept,389,1,733
S069,9,24.361751152073733,16.323655913978495,TRUE,TRUE,14,English,458,0,680
S069,9,24.361751152073733,16.323655913978495,TRUE,TRUE,14,French,190,1,664
S069,9,24.361751152073733,16.323655913978495,TRUE,TRUE,14,word,648,1,1344
S069,9,24.361751152073733,16.323655913978495,TRUE,TRUE,14,concept,477,1,733
S069,10,25.49944382647386,16.323655913978495,TRUE,TRUE,14,English,537,0,680
S069,10,25.49944382647386,16.323655913978495,TRUE,TRUE,14,French,224,1,664
S069,10,25.49944382647386,16.323655913978495,TRUE,TRUE,14,word,761,1,1344
S069,10,25.49944382647386,16.323655913978495,TRUE,TRUE,14,concept,556,1,733
